產業別,年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
08,2033,308507.81,36.94,127189.15,23.27,181318.66,62.82,T
08,2034,274295.64,32.84,100853.56,18.45,173442.08,60.09,T
08,2035,240083.48,28.75,74517.98,13.63,165565.5,57.36,T
08,2036,205871.32,24.65,48182.4,8.82,157688.92,54.63,T
08,2037,171659.15,20.55,21846.81,4,149812.34,51.9,T
08,2038,137446.99,16.46,0,0,141935.76,49.18,T
08,2039,103234.83,12.36,0,0,134059.18,46.45,T
08,2040,69022.66,8.26,0,0,126182.6,43.72,T
08,2041,34810.5,4.17,0,0,118306.02,40.99,T
08,2042,598.34,0.07,0,0,110429.44,38.26,T
08,2043,0,0,0,0,102552.86,35.53,T
08,2044,0,0,0,0,94676.28,32.8,T
08,2045,0,0,0,0,86799.7,30.07,T
08,2046,0,0,0,0,78923.12,27.34,T
08,2047,0,0,0,0,71046.54,24.62,T
08,2048,0,0,0,0,63169.96,21.89,T
08,2049,0,0,0,0,55293.38,19.16,T
08,2050,0,0,0,0,47416.8,16.43,T
09,2020,2698794.56,98.6,2267225.69,97.97,431568.87,102.03,
09,2019,2737102.54,100,2314101.7,100,423000.84,100,
09,2018,2823092.56,103.14,2360753.41,102.02,462339.15,109.3,
09,2017,2542409.99,92.89,2068278.83,89.38,474131.16,112.09,
09,2016,2822662.4,103.13,2375380.09,102.65,447282.31,105.74,
09,2015,2661926.6,97.25,2257789.56,97.57,404137.04,95.54,
09,2014,2845121.38,103.95,2458162.08,106.23,386959.3,91.48,
09,2021,2750922.75,100.5,2333541.31,100.84,417381.44,98.67,T
09,2022,2803050.94,102.41,2399856.93,103.71,403194.01,95.32,T
09,2023,2855179.13,104.31,2466172.55,106.57,389006.58,91.96,T
09,2024,2907307.32,106.22,2532488.17,109.44,374819.15,88.61,T
09,2025,2959435.51,108.12,2598803.79,112.3,360631.72,85.26,T
09,2026,3011563.7,110.03,2665119.41,115.17,346444.29,81.9,T
09,2027,3063691.89,111.93,2731435.03,118.03,332256.86,78.55,T
09,2028,3115820.08,113.84,2797750.65,120.9,318069.43,75.19,T
09,2029,3167948.27,115.74,2864066.27,123.77,303882,71.84,T
09,2030,3220076.46,117.65,2930381.89,126.63,289694.57,68.49,T
09,2031,3272204.65,119.55,2996697.51,129.5,275507.14,65.13,T
09,2032,3324332.84,121.45,3063013.13,132.36,261319.71,61.78,T
09,2033,3376461.03,123.36,3129328.75,135.23,247132.28,58.42,T
09,2034,3428589.22,125.26,3195644.37,138.09,232944.85,55.07,T
09,2035,3480717.41,127.17,3261959.99,140.96,218757.42,51.72,T
09,2036,3532845.6,129.07,3328275.61,143.83,204569.99,48.36,T
09,2037,3584973.79,130.98,3394591.23,146.69,190382.56,45.01,T
09,2038,3637101.98,132.88,3460906.85,149.56,176195.13,41.65,T
09,2039,3689230.17,134.79,3527222.47,152.42,162007.7,38.3,T
09,2040,3741358.36,136.69,3593538.09,155.29,147820.27,34.95,T
09,2041,3793486.55,138.59,3659853.71,158.15,133632.84,31.59,T
09,2042,3845614.74,140.5,3726169.33,161.02,119445.41,28.24,T
09,2043,3897742.93,142.4,3792484.95,163.89,105257.98,24.88,T
09,2044,3949871.12,144.31,3858800.57,166.75,91070.55,21.53,T
09,2045,4001999.31,146.21,3925116.19,169.62,76883.12,18.18,T
09,2046,4054127.5,148.12,3991431.81,172.48,62695.69,14.82,T
09,2047,4106255.69,150.02,4057747.43,175.35,48508.26,11.47,T
09,2048,4158383.88,151.93,4124063.05,178.21,34320.83,8.11,T
09,2049,4210512.07,153.83,4190378.67,181.08,20133.4,4.76,T
09,2050,4262640.26,155.74,4256694.29,183.95,5945.97,1.41,T
04,2020,2214028.26,94.26,1415560.96,102.43,798467.3,82.59,
04,2019,2348808.39,100,1382033.25,100,966775.14,100,
04,2018,2598578.58,110.63,1428827.01,103.39,1169751.57,121,
04,2017,2652423.75,112.93,1441471.89,104.3,1210951.86,125.26,
04,2016,2627712.8,111.87,1500632.72,108.58,1127080.08,116.58,
04,2015,2605486.97,110.93,1474097.11,106.66,1131389.86,117.03,
04,2014,2350970.41,100.09,1336638.4,96.72,1014332.01,104.92,
04,2021,2067896.43,88.04,1406923.98,101.8,660972.45,68.37,T
04,2022,1921764.6,81.82,1398287.01,101.18,523477.59,54.15,T
04,2023,1775632.77,75.6,1389650.03,100.55,385982.74,39.92,T
04,2024,1629500.94,69.38,1381013.05,99.93,248487.89,25.7,T
04,2025,1483369.11,63.15,1372376.08,99.3,110993.03,11.48,T
04,2026,1337237.28,56.93,1363739.1,98.68,0,0,T
04,2027,1191105.45,50.71,1355102.12,98.05,0,0,T
04,2028,1044973.62,44.49,1346465.15,97.43,0,0,T
04,2029,898841.79,38.27,1337828.17,96.8,0,0,T
04,2030,752709.96,32.05,1329191.19,96.18,0,0,T
04,2031,606578.13,25.82,1320554.22,95.55,0,0,T
04,2032,460446.3,19.6,1311917.24,94.93,0,0,T
04,2033,314314.47,13.38,1303280.26,94.3,0,0,T
04,2034,168182.64,7.16,1294643.29,93.68,0,0,T
04,2035,22050.81,0.94,1286006.31,93.05,0,0,T
04,2036,0,0,1277369.33,92.43,0,0,T
04,2037,0,0,1268732.36,91.8,0,0,T
04,2038,0,0,1260095.38,91.18,0,0,T
04,2039,0,0,1251458.4,90.55,0,0,T
04,2040,0,0,1242821.43,89.93,0,0,T
04,2041,0,0,1234184.45,89.3,0,0,T
04,2042,0,0,1225547.47,88.68,0,0,T
04,2043,0,0,1216910.5,88.05,0,0,T
04,2044,0,0,1208273.52,87.43,0,0,T
04,2045,0,0,1199636.54,86.8,0,0,T
04,2046,0,0,1190999.57,86.18,0,0,T
04,2047,0,0,1182362.59,85.55,0,0,T
04,2048,0,0,1173725.61,84.93,0,0,T
04,2049,0,0,1165088.64,84.3,0,0,T
04,2050,0,0,1156451.66,83.68,0,0,T
06,2020,314914.72,95.31,125617.28,93.44,189297.44,96.6,
06,2019,330399.62,100,134441.47,100,195958.15,100,
06,2018,380559.63,115.18,163009.92,121.25,217549.71,111.02,
06,2017,387432.73,117.26,157600.12,117.23,229832.61,117.29,
06,2016,292323.84,88.48,114271.58,85,178052.26,90.86,
06,2015,279751.74,84.67,111983.4,83.3,167768.34,85.61,
06,2014,243164.06,73.6,96569.37,71.83,146594.69,74.81,
06,2013,183290.74,55.48,43774.21,32.56,139516.53,71.2,
06,2021,290742.05,88,114956.33,85.51,175785.72,89.71,T
06,2022,266569.38,80.68,104295.39,77.58,162273.99,82.81,T
06,2023,242396.71,73.36,93634.44,69.65,148762.27,75.92,T
06,2024,218224.04,66.05,82973.49,61.72,135250.55,69.02,T
06,2025,194051.37,58.73,72312.55,53.79,121738.82,62.12,T
06,2026,169878.7,51.42,61651.6,45.86,108227.1,55.23,T
06,2027,145706.03,44.1,50990.65,37.93,94715.38,48.33,T
06,2028,121533.36,36.78,40329.71,30,81203.65,41.44,T
06,2029,97360.69,29.47,29668.76,22.07,67691.93,34.54,T
06,2030,73188.02,22.15,19007.81,14.14,54180.21,27.65,T
06,2031,49015.35,14.84,8346.87,6.21,40668.48,20.75,T
06,2032,24842.68,7.52,0,0,27156.76,13.86,T
06,2033,670.01,0.2,0,0,13645.04,6.96,T
06,2034,0,0,0,0,133.31,0.07,T
06,2035,0,0,0,0,0,0,T
06,2036,0,0,0,0,0,0,T
06,2037,0,0,0,0,0,0,T
06,2038,0,0,0,0,0,0,T
06,2039,0,0,0,0,0,0,T
06,2040,0,0,0,0,0,0,T
06,2041,0,0,0,0,0,0,T
06,2042,0,0,0,0,0,0,T
06,2043,0,0,0,0,0,0,T
06,2044,0,0,0,0,0,0,T
06,2045,0,0,0,0,0,0,T
06,2046,0,0,0,0,0,0,T
06,2047,0,0,0,0,0,0,T
06,2048,0,0,0,0,0,0,T
06,2049,0,0,0,0,0,0,T
06,2050,0,0,0,0,0,0,T
01,2020,9053574.07,103.42,8603669.24,103.71,449904.83,98.17,
01,2019,8754155.65,100,8295869.6,100,458286.05,100,
01,2018,8653007.73,98.84,8136381.87,98.08,516625.86,112.73,
01,2017,8678802.56,99.14,8128718,97.99,550084.56,120.03,
01,2016,9109632.44,104.06,8529236.89,102.81,580395.55,126.64,
01,2015,10686443.6,122.07,10050227.05,121.15,636216.55,138.83,
01,2014,11526355.02,131.67,10879824.45,131.15,646530.57,141.08,
01,2013,13241826.79,151.26,12562198.02,151.43,679628.77,148.3,
01,2021,9178497.91,104.85,8761986.32,105.62,416511.59,90.88,T
01,2022,9303421.74,106.27,8920303.4,107.53,383118.34,83.6,T
01,2023,9428345.58,107.7,9078620.48,109.44,349725.1,76.31,T
01,2024,9553269.42,109.13,9236937.56,111.34,316331.86,69.02,T
01,2025,9678193.25,110.56,9395254.64,113.25,282938.61,61.74,T
01,2026,9803117.09,111.98,9553571.72,115.16,249545.37,54.45,T
01,2027,9928040.93,113.41,9711888.8,117.07,216152.13,47.17,T
01,2028,10052964.76,114.84,9870205.88,118.98,182758.88,39.88,T
01,2029,10177888.6,116.26,10028522.96,120.89,149365.64,32.59,T
01,2030,10302812.44,117.69,10186840.04,122.79,115972.4,25.31,T
01,2031,10427736.27,119.12,10345157.12,124.7,82579.15,18.02,T
01,2032,10552660.11,120.54,10503474.2,126.61,49185.91,10.73,T
01,2033,10677583.95,121.97,10661791.28,128.52,15792.67,3.45,T
01,2034,10802507.78,123.4,10820108.36,130.43,0,0,T
01,2035,10927431.62,124.83,10978425.44,132.34,0,0,T
01,2036,11052355.46,126.25,11136742.52,134.24,0,0,T
01,2037,11177279.29,127.68,11295059.6,136.15,0,0,T
01,2038,11302203.13,129.11,11453376.68,138.06,0,0,T
01,2039,11427126.97,130.53,11611693.76,139.97,0,0,T
01,2040,11552050.8,131.96,11770010.84,141.88,0,0,T
01,2041,11676974.64,133.39,11928327.92,143.79,0,0,T
01,2042,11801898.48,134.81,12086645,145.69,0,0,T
01,2043,11926822.31,136.24,12244962.08,147.6,0,0,T
01,2044,12051746.15,137.67,12403279.16,149.51,0,0,T
01,2045,12176669.99,139.1,12561596.24,151.42,0,0,T
01,2046,12301593.82,140.52,12719913.32,153.33,0,0,T
01,2047,12426517.66,141.95,12878230.4,155.24,0,0,T
01,2048,12551441.5,143.38,13036547.48,157.15,0,0,T
01,2049,12676365.33,144.8,13194864.56,159.05,0,0,T
01,2050,12801289.17,146.23,13353181.64,160.96,0,0,T
02,2020,140860.46,94.86,132007.95,94.25,8852.51,105.12,
02,2019,148487.19,100,140066.14,100,8421.05,100,
02,2018,147702.35,99.47,137389.71,98.09,10312.64,122.46,
02,2017,163410.21,110.05,150920.77,107.75,12489.44,148.31,
02,2016,212168.33,142.89,185091.67,132.15,27076.66,321.54,
02,2015,159937.16,107.71,148061.89,105.71,11875.27,141.02,
02,2014,141416.99,95.24,108309.49,77.33,33107.5,393.15,
02,2021,133343.88,89.8,125703.68,89.75,7640.2,90.73,T
02,2022,125827.29,84.74,119399.4,85.25,6427.89,76.33,T
02,2023,118310.71,79.68,113095.13,80.74,5215.58,61.94,T
02,2024,110794.13,74.62,106790.86,76.24,4003.27,47.54,T
02,2025,103277.54,69.55,100486.58,71.74,2790.96,33.14,T
02,2026,95760.96,64.49,94182.31,67.24,1578.65,18.75,T
02,2027,88244.38,59.43,87878.04,62.74,366.34,4.35,T
02,2028,80727.79,54.37,81573.76,58.24,0,0,T
02,2029,73211.21,49.3,75269.49,53.74,0,0,T
02,2030,65694.63,44.24,68965.22,49.24,0,0,T
02,2031,58178.04,39.18,62660.94,44.74,0,0,T
02,2032,50661.46,34.12,56356.67,40.24,0,0,T
02,2033,43144.88,29.06,50052.4,35.73,0,0,T
02,2034,35628.29,23.99,43748.12,31.23,0,0,T
02,2035,28111.71,18.93,37443.85,26.73,0,0,T
02,2036,20595.13,13.87,31139.58,22.23,0,0,T
02,2037,13078.54,8.81,24835.3,17.73,0,0,T
02,2038,5561.96,3.75,18531.03,13.23,0,0,T
02,2039,0,0,12226.76,8.73,0,0,T
02,2040,0,0,5922.48,4.23,0,0,T
02,2041,0,0,0,0,0,0,T
02,2042,0,0,0,0,0,0,T
02,2043,0,0,0,0,0,0,T
02,2044,0,0,0,0,0,0,T
02,2045,0,0,0,0,0,0,T
02,2046,0,0,0,0,0,0,T
02,2047,0,0,0,0,0,0,T
02,2048,0,0,0,0,0,0,T
02,2049,0,0,0,0,0,0,T
02,2050,0,0,0,0,0,0,T
