統編,分類,子分類,項目,單位,年份,數值
68040606,G,收入、成本與淨利,營業費用,仟元,2016,453031
68040606,G,收入、成本與淨利,淨利,仟元,2016,1118953
2769941,G,收入、成本與淨利,營業收入,仟元,2016,5998907
2769941,G,收入、成本與淨利,營業成本,仟元,2016,4904084
2769941,G,收入、成本與淨利,營業費用,仟元,2016,491818
2769941,G,收入、成本與淨利,淨利,仟元,2016,467632
23218395,G,收入、成本與淨利,營業收入,仟元,2016,44332760
23218395,G,收入、成本與淨利,營業成本,仟元,2016,41775023
23218395,G,收入、成本與淨利,營業費用,仟元,2016,1542880
23218395,G,收入、成本與淨利,淨利,仟元,2016,759557
22649001,G,收入、成本與淨利,營業收入,仟元,2016,2281877
22649001,G,收入、成本與淨利,營業成本,仟元,2016,1993760
22649001,G,收入、成本與淨利,營業費用,仟元,2016,127260
22649001,G,收入、成本與淨利,淨利,仟元,2016,71368
